"Incident ID","Incident Date",State,"City Or County",Address,Killed,Injured,Operations
2193562,"December 19, 2021","North Carolina",Pembroke,"32 NC-710 S",0,1,N/A
2192891,"December 19, 2021","South Carolina","Boiling Springs","122 Homestead Dr",2,1,N/A
2193049,"December 19, 2021",Illinois,"Lovejoy (Brooklyn)","213 Madison St",1,3,N/A
2193549,"December 19, 2021",Kentucky,Paducah,"N 8th St and Boyd St",0,1,N/A
2193547,"December 19, 2021","South Carolina",Columbia,"401 Columbiana Dr",1,0,N/A
2193218,"December 19, 2021",Texas,Houston,"7400 block of Log Cradle Dr",2,0,N/A
2193005,"December 19, 2021",Colorado,Denver,"W Arizona Ave and S Knox Ct",0,1,N/A
2193772,"December 19, 2021",California,"Oroville (Thermalito)","1100 block of Feather Ave",1,0,N/A
2192988,"December 19, 2021",Illinois,Chicago,"6800 block of S Ridgeland Ave",0,1,N/A
2192966,"December 19, 2021",Illinois,Chicago,"3500 block of S Douglas Blvd",0,1,N/A
2193287,"December 19, 2021",Florida,Pensacola,"3700 Block of Lloyd St",1,1,N/A
2193191,"December 19, 2021",Texas,Houston,"9540 Richmond Ave",0,0,N/A
2193939,"December 19, 2021",Montana,Butte,"800 block of S Main St",1,0,N/A
2193589,"December 19, 2021",Arkansas,"Little Rock","3525 John Barrow Rd",2,1,N/A
2192960,"December 19, 2021",Wisconsin,Milwaukee,"N 42nd St and W Capitol Dr",0,1,N/A
2192937,"December 19, 2021",Oklahoma,"Oklahoma City (Midwest City)","N Air Depot Blvd and NE 10th St",1,1,N/A
2194142,"December 19, 2021",Arizona,Phoenix,"W Southern Ave and S 51st Ave",1,0,N/A
2192909,"December 19, 2021",Wisconsin,Milwaukee,N/A,1,0,N/A
2192934,"December 19, 2021",Illinois,Chicago,"4400 block of W Congress Pkwy",0,1,N/A
2192914,"December 19, 2021",Wisconsin,Milwaukee,"N Evans St and W Hampton Ave",1,0,N/A
2219767,"December 19, 2021","New York",Albany,"Grand St and Madison Ave",0,0,N/A
2192927,"December 19, 2021",Arizona,Glendale,"4353 W Bethany Home Rd",0,1,N/A
2193421,"December 19, 2021",Ohio,Dayton,"100 block of Knecht Dr",1,1,N/A
2192907,"December 19, 2021",Wisconsin,Milwaukee,"N 76th St and W Bobolink Ave",0,1,N/A
2192877,"December 19, 2021",Minnesota,Mapleton,"100 block of 4th Ave SE",0,1,N/A
2194070,"December 19, 2021",Ohio,Middletown,"2000 block of Sheffield St",0,1,N/A
2193457,"December 19, 2021",California,Bakersfield,"6300 block of Castleford St",0,3,N/A
2193193,"December 19, 2021",Ohio,Cincinnati,"3749 Glenway Ave",1,1,N/A
2192905,"December 19, 2021",Wisconsin,Milwaukee,"W Bradley Rd and N 64th St",0,1,N/A
2194058,"December 19, 2021",Ohio,Youngstown,"South Ave and E Lucius Ave",0,1,N/A
2193199,"December 19, 2021",Ohio,Cincinnati,"3641 Montgomery Rd",0,1,N/A
2193337,"December 19, 2021",Nevada,"Las Vegas","900 block of E Twain Ave",1,0,N/A
2193003,"December 19, 2021",Colorado,Aurora,"14705 E Arapahoe Rd",0,1,N/A
2206355,"December 19, 2021",Pennsylvania,Philadelphia,"2200 block of N Chadwick St",0,1,N/A
2193416,"December 19, 2021",Texas,Longview,"2100 block of 14th St",1,0,N/A
2193329,"December 19, 2021",Colorado,Aurora,"E 13th Ave and Peoria St",0,1,N/A
2193169,"December 19, 2021","New Mexico",Albuquerque,"60th St SW and Churchill Rd SW",1,0,N/A
2192845,"December 19, 2021",Georgia,Atlanta,"442 Gartrell St SE",0,1,N/A
2192849,"December 19, 2021",Ohio,Columbus,"1040 Hilliard Rome Rd",0,1,N/A
2194610,"December 19, 2021",Hawaii,Waianae,"85-491 Farrington Hwy",1,0,N/A
2193153,"December 19, 2021",Indiana,Evansville,"1200 block of Lodge Ave",2,0,N/A
2193694,"December 19, 2021",Colorado,Pueblo,"4500 block of Ridge Dr",2,0,N/A
2193394,"December 19, 2021",Indiana,Merrillville,"7300 block of Noble St",0,1,N/A
2193391,"December 19, 2021","South Carolina",Mccormick,"700 Cherry St",0,1,N/A
2192822,"December 19, 2021",Ohio,Columbus,"782 N High St",0,1,N/A
2193385,"December 19, 2021",Georgia,Atlanta,"Piedmont Rd and Pharr Rd",0,1,N/A
2192879,"December 19, 2021","South Carolina",Whitmire,"Stomp Springs Rd",1,0,N/A
2193372,"December 19, 2021",Indiana,Muncie,"300 block of N Monroe St",0,2,N/A
2194730,"December 19, 2021",Texas,Hitchcock,"6200 Delany Rd",0,1,N/A
2195433,"December 19, 2021",California,Lodi,"200 block of Maple St",0,1,N/A
2195430,"December 19, 2021",California,Lodi,"1000 W Lodi Ave",0,1,N/A
2192793,"December 19, 2021",Wisconsin,Beloit,N/A,0,1,N/A
2196406,"December 19, 2021",Nevada,Henderson,"500 block of 1st Light St",0,1,N/A
2193334,"December 19, 2021",Florida,Longwood,"Ronald Regan Blvd and Evergreen Ave",1,0,N/A
2195037,"December 19, 2021","New Mexico",Peralta,"6 Guadalupe Dr",1,0,N/A
2193316,"December 19, 2021",Arizona,"Chino Valley","1500 block of Golden Dr",1,0,N/A
2192774,"December 19, 2021",Indiana,Indianapolis,"145 E Market St",0,3,N/A
2196062,"December 19, 2021",Arizona,"Casa Grande","700 block of E 4th St",1,0,N/A
2193304,"December 19, 2021",Florida,Miami,"9800 block of SW 27th Terrace",1,0,N/A
2192771,"December 19, 2021",Illinois,Chicago,N/A,0,2,N/A
2193276,"December 19, 2021",Arizona,Gilbert,"S Miramar St and E Jerome Ave",1,0,N/A
2193274,"December 19, 2021",Illinois,Chicago,"5500 block of N Kedzie Ave",1,0,N/A
2192765,"December 19, 2021",Illinois,Chicago,"1300 block of S Fairfield Ave",0,1,N/A
2193281,"December 19, 2021",Illinois,Chicago,"3000 block of S Avers Ave",0,1,N/A
2193272,"December 19, 2021",Illinois,Markham,"I-57 and W 159th St",1,0,N/A
2193419,"December 19, 2021",California,Oakland,"1700 block of E 12th St",1,0,N/A
2193267,"December 19, 2021",Ohio,Gettysburg,"100 block of W Main St",1,0,N/A
2193264,"December 19, 2021",Tennessee,Nashville,"Lauren Evelyn Way",0,1,N/A
2193260,"December 19, 2021",Tennessee,"Knoxville (Farragut)","11530 Kingston Pike",0,1,N/A
2193258,"December 19, 2021",Washington,Tacoma,"9100 block of S Alaska St",1,0,N/A
2193253,"December 19, 2021",Oregon,Eugene,"W 11th Ave and Commerce St",0,1,N/A
2193944,"December 19, 2021",Florida,"Lake City","NW Alma Ave and NW Jefferson St",0,1,N/A
2193129,"December 19, 2021",Michigan,Detroit,"15201 7 Mile E",1,0,N/A
2193251,"December 19, 2021",Iowa,"Des Moines","E 23rd St and Hubbell Ave",0,1,N/A
2193933,"December 19, 2021",Louisiana,Shreveport,"9100 block of Bushnell Ln",1,0,N/A
2193927,"December 19, 2021",Louisiana,"Baton Rouge","1330 Convention St",1,0,N/A
2193885,"December 19, 2021",Alabama,Montgomery,"2200 block of W Woodley Sq",1,0,N/A
2195040,"December 19, 2021",Virginia,Petersburg,"200 block of Medical Park Blvd",1,0,N/A
2193133,"December 19, 2021","New York",Rochester,"100 block of Lewis St",0,1,N/A
2194918,"December 19, 2021",Tennessee,Nashville,"702 28th Ave N",0,1,N/A
2193890,"December 19, 2021",Tennessee,Hermitage,"Oakwell Farms Ln",0,1,N/A
2192944,"December 19, 2021",Alabama,Pelham,"W Stonehaven Cir",1,0,N/A
2193634,"December 19, 2021",Arizona,Laveen,"S 51st Ave and W Southern Ave",1,0,N/A
2195148,"December 19, 2021",Arkansas,"Pine Bluff","Wilbur West Rd",1,0,N/A
2193108,"December 19, 2021",Louisiana,"New Orleans","7600 block of Forum Blvd",0,1,N/A
2193179,"December 19, 2021","New Mexico","Santa Fe","3251 Cerrillos Rd",0,1,N/A
2193135,"December 19, 2021",Virginia,Hampton,"100 block of W Country St",1,0,N/A
2193204,"December 19, 2021","New York",Brooklyn,"105 E 95th St",0,1,N/A
2193160,"December 19, 2021",Virginia,Richmond,"5600 block of Crenshaw Rd",0,1,N/A
2193753,"December 19, 2021",Virginia,Hampton,"2000 block of Bancroft Dr",0,1,N/A
2193120,"December 19, 2021",Tennessee,Nashville,"3474 Dickerson Pike",0,1,N/A
2193112,"December 19, 2021","North Carolina",Durham,"1200 block of Morning Glory Ave",1,0,N/A
2194425,"December 19, 2021",Illinois,Aurora,"1400 block of Superior St",1,0,N/A
2192599,"December 18, 2021",Kentucky,Louisville,"S 5th St and W Lansing Ave",1,0,N/A
2193104,"December 18, 2021",Tennessee,Chattanooga,"2084 Hamilton Pl Blvd",0,1,N/A
2192690,"December 18, 2021",Illinois,Chicago,"1500 block of W 68th St",0,1,N/A
2193196,"December 18, 2021",Ohio,Cincinnati,"2200 block of City View Cir",0,1,N/A
2193751,"December 18, 2021","North Carolina","Winston Salem (Winston-salem)","Timlic Ave",1,0,N/A
2192687,"December 18, 2021",Illinois,Chicago,"700 block of W 66th Pl",0,1,N/A
2199891,"December 18, 2021",Tennessee,Sequatchie,"4351 TN-150",0,0,N/A
2193742,"December 18, 2021",Virginia,Stafford,"101 Widewater State Park Rd",0,1,N/A
2193184,"December 18, 2021",Texas,Longview,"1200 block of S 12th St",1,0,N/A
2192682,"December 18, 2021","New Jersey",Elizabeth,"Madison Ave and Anna St",0,1,N/A
2193728,"December 18, 2021",California,"Santa Maria","400 block of Chaparral St",0,2,N/A
2192677,"December 18, 2021","New Jersey",Trenton,"400 block of Garfield Ave",1,0,N/A
2192672,"December 18, 2021",Alabama,Dothan,"2855 Ross Clark Cir",0,1,N/A
2193512,"December 18, 2021",Kansas,Winfield,"219 W 9th Ave",0,2,N/A
2193167,"December 18, 2021",California,Perris,"2100 block of N Perris Blvd",1,0,N/A
2193164,"December 18, 2021",California,Fresno,"1500 block of North Ave",0,2,N/A
2192883,"December 18, 2021",Alabama,"Birmingham (Midfield)","200 block of Woodward Rd",1,0,N/A
2257916,"December 18, 2021",California,Inglewood,"718 N La Brea Ave",1,0,N/A
2192978,"December 18, 2021",California,"Los Angeles","2000 block of E 120th St",1,1,N/A
2192839,"December 18, 2021",Ohio,Cincinnati,"1700 block of Baymiller St",0,1,N/A
2192638,"December 18, 2021","West Virginia",Huntington,"1600 block of 8th Ave",0,1,N/A
2193208,"December 18, 2021",Tennessee,Memphis,"3979 New Covington Pike",1,0,N/A
2192628,"December 18, 2021","District of Columbia",Washington,"M St NW",0,2,N/A
2192579,"December 18, 2021",Virginia,Norfolk,"9600 block of Duffys Ln",1,0,N/A
2192124,"December 18, 2021",Maryland,Suitland,"4400 Rena Rd",1,0,N/A
2193142,"December 18, 2021","New York",Buffalo,"Dartmouth Ave",1,0,N/A
2192586,"December 18, 2021",Minnesota,"Saint Paul (Eagan)","1969 Silver Bell Rd",1,0,N/A
2192626,"December 18, 2021",California,Oakland,"10200 block of International Blvd",0,1,N/A
2193600,"December 18, 2021",Arkansas,"Little Rock","4900 block of W 31st St",0,1,N/A
2193637,"December 18, 2021",Arkansas,"Little Rock","Broadmoor Dr",0,1,N/A
2192533,"December 18, 2021",Michigan,Dearborn,"14417 Michigan Ave",0,2,N/A
2193206,"December 18, 2021","New York",Syracuse,"1100 block of W Colvin St",1,0,N/A
2192612,"December 18, 2021",Maryland,Baltimore,"S Fulton Ave and Cole St",0,1,N/A
2193122,"December 18, 2021",Maryland,Baltimore,"1300 block of N Dallas St",0,1,N/A
2192402,"December 18, 2021","South Carolina",Greenville,"4001 Pelham Rd",1,0,N/A
2192601,"December 18, 2021",Michigan,Detroit,"18600 block of Salem St",0,1,N/A
2193118,"December 18, 2021",Maryland,Baltimore,"2000 block of W Pratt St",0,1,N/A
2193114,"December 18, 2021",Maryland,Baltimore,"500 block of Streeper St",0,3,N/A
2192593,"December 18, 2021",Minnesota,"Saint Paul","1084 Larpenteur Ave W",0,1,N/A
2192223,"December 18, 2021",Illinois,Chicago,"4700 block of W Irving Park Rd",1,0,N/A
2192624,"December 18, 2021",Maryland,"Hyattsville (Chillum)","1700 block of Hannon St",1,0,N/A
2192658,"December 18, 2021",Louisiana,"New Orleans","St Anthony St and N Galvez St",0,2,N/A
2192707,"December 18, 2021",Kentucky,Louisville,"3700 block of Center St",1,0,N/A
2193091,"December 18, 2021",Colorado,Palisade,"3900 block of Hickman Rd",0,1,N/A
2193078,"December 18, 2021",Arkansas,Harrison,"AR-43 and Cottonwood Rd",0,2,N/A
2193585,"December 18, 2021",Michigan,Detroit,"M-10 S and Schaefer Hwy",0,1,N/A
2193593,"December 18, 2021",Missouri,Belton,"600 block of N Scott Ave",1,0,N/A
2193071,"December 18, 2021","North Carolina","Winston Salem (Winston-salem)","1300 block of Bethania Rural Hall Rd",1,0,N/A
2192743,"December 18, 2021",Louisiana,Shreveport,"1800 block of Easy St",0,1,N/A
2192288,"December 18, 2021","New York",Brooklyn,"1428 83rd St",1,0,N/A
2194264,"December 18, 2021",Ohio,Toledo,"900 block of Vinton St",0,1,N/A
2193037,"December 18, 2021","North Carolina",Charlotte,"Blairbeth St and Hawfield Way Dr",1,0,N/A
2192974,"December 18, 2021",Illinois,Jerseyville,"18000 block of US-67",1,0,N/A
2193026,"December 18, 2021","District of Columbia",Washington,"900 block of Wahler Pl SE",0,1,N/A
2193024,"December 18, 2021","District of Columbia",Washington,"3800 block of 9th St SE",0,1,N/A
2194224,"December 18, 2021",Florida,Gainesville,"6 W University Ave",0,1,N/A
2192501,"December 18, 2021",Tennessee,Chattanooga,"3400 block of Wilcox Blvd",0,1,N/A
2192480,"December 18, 2021","New York",Brooklyn,"Pitkin Ave and Grant Ave",0,1,N/A
2192999,"December 18, 2021","North Carolina",Laurinburg,"Crestline Rd",0,3,N/A
2192964,"December 18, 2021",California,Downey,"9500 block of Raviller Dr",0,1,N/A
2192430,"December 18, 2021",Pennsylvania,Pittsburgh,"1400 5th Ave",0,1,N/A
2192925,"December 18, 2021",Wisconsin,Holmen,"Cliffview Dr",0,1,N/A
2192433,"December 18, 2021","New York","Corona (Queens)","Baisley Blvd and Guy R Brewer Blvd",0,3,N/A
2192800,"December 18, 2021",Georgia,"Haralson (county)",US-27,0,1,N/A
2194139,"December 18, 2021",Florida,"Boca Raton","Glouchester St",1,0,N/A
2192768,"December 18, 2021",Florida,"Port Saint Lucie","SE Tiffany Ave and SE Hillmoor Dr",1,0,N/A
2192382,"December 18, 2021",Oklahoma,Tulsa,"5400 block of N Johnstown Ave",0,1,N/A
2192940,"December 18, 2021",Wisconsin,Milwaukee,"800 block of S 17th St",0,1,N/A
2192425,"December 18, 2021",Pennsylvania,Philadelphia,"1000 block of Belmont Ave",0,2,N/A
2192622,"December 18, 2021",Wisconsin,Milwaukee,"5600 block of W Hadley St",0,1,N/A
2192917,"December 18, 2021",Wisconsin,Milwaukee,"I-43 and W North Ave",0,1,N/A
2192619,"December 18, 2021",Wisconsin,Milwaukee,"4500 block of N Hopkins St",0,1,N/A
2192343,"December 18, 2021",Georgia,Atlanta,"1723 Lakewood Ave SE",0,1,N/A
2192903,"December 18, 2021",Wisconsin,Milwaukee,"N 32nd St and W Glendale Ave",0,1,N/A
2193054,"December 18, 2021","North Carolina",Charlotte,"900 block of E Morehead St",0,1,N/A
2192373,"December 18, 2021",Georgia,Columbus,"3649 Victory Dr",0,1,N/A
2192804,"December 18, 2021","South Carolina",Allendale,"900 block of Jackson St",1,0,N/A
2192250,"December 18, 2021",Ohio,Cincinnati,"1990 Millvale Ct",1,1,N/A
2192375,"December 18, 2021",Illinois,Aurora,"400 block of Clark St",1,0,N/A
2192333,"December 18, 2021",Texas,Houston,"7001 Ave F",1,0,N/A
2192995,"December 18, 2021",Colorado,Aurora,"200 block of S Newark Cir",0,1,N/A
2206361,"December 18, 2021",Pennsylvania,Philadelphia,"6000 block of Regent St",0,1,N/A
2192397,"December 18, 2021",Colorado,Pueblo,"2300 block of Big Paw Cir",1,2,N/A
2192685,"December 18, 2021","New Jersey",Vineland,"3501 S Lincoln Ave",1,0,N/A
2192283,"December 18, 2021",Florida,"Pompano Beach","I-95 and Sample Rd",1,2,N/A
2192241,"December 18, 2021",Illinois,Chicago,"1600 block of N Austin Ave",0,1,N/A
2193862,"December 18, 2021",Alabama,Gadsden,"1123 1St Ave",0,2,N/A
2192116,"December 18, 2021","District of Columbia",Washington,"Benning Rd NE and 18th St NE",0,3,N/A
2192496,"December 18, 2021",California,"Los Angeles","23rd St and Wall St",1,0,N/A
2193172,"December 18, 2021",California,"Los Angeles","Griffith Ave and E Adams Blvd",1,0,N/A
2192329,"December 18, 2021",Georgia,Atlanta,"222 Tuskegee St SE",2,0,N/A
2192552,"December 18, 2021",Michigan,Owosso,"905 W Main St",0,1,N/A
2192325,"December 18, 2021",Illinois,Champaign,"1700 block of W Springfield Ave",0,1,N/A
2192843,"December 18, 2021",Ohio,Toledo,"1244 Broadway St",1,0,N/A
2192832,"December 18, 2021",Georgia,Columbus,"Macon Rd and Auburn Ave",0,1,N/A
2192749,"December 18, 2021","South Dakota","Rapid City","Main St and 9th St",0,1,N/A
2192806,"December 18, 2021",Georgia,Hinesville,"1001 Pineland Ave",0,1,N/A
2192281,"December 18, 2021","New York",Brooklyn,"632 E 105th St",0,1,N/A
2192715,"December 18, 2021","New Mexico",Albuquerque,"3205 Cypress Cir SW",1,0,N/A
2193352,"December 18, 2021",Georgia,Cairo,"1100 block of 4th St",0,1,N/A
2192295,"December 18, 2021","New York",Bronx,"Westchester Sq and E Tremont Ave",0,1,N/A
2192745,"December 18, 2021",Utah,"Salt Lake City (South Salt Lake)","3420 S State St",1,0,N/A
2192834,"December 18, 2021",Georgia,Columbus,"400 block of Singer Dr",1,1,N/A
2241071,"December 18, 2021",Oklahoma,Mounds,"32700 block of W 191st St S",1,0,N/A
2192791,"December 18, 2021",Florida,Orlando,"Eccleston St and Goldwyn Ave",0,1,N/A
2192786,"December 18, 2021",Florida,Orlando,"1968 Lake Heritage Cir",0,2,N/A
2193327,"December 18, 2021",Connecticut,Hartford,"205 Homestead Ave",0,1,N/A
2192670,"December 18, 2021",Arizona,Phoenix,"19th Ave and Dunlap Ave",1,0,N/A
2192962,"December 18, 2021",California,"Long Beach","72nd St and Atlantic Place",1,0,N/A
2192259,"December 18, 2021","West Virginia",Charleston,"811 W Washington St",0,1,N/A
2192640,"December 18, 2021",Arizona,Phoenix,"N 23rd Ave and W Deer Valley Rd",1,0,N/A
2192762,"December 18, 2021",Illinois,Chicago,"6000 block of S Talman Ave",0,1,N/A
2192759,"December 18, 2021",Illinois,Chicago,"600 block of E 134th St",0,1,N/A
2192239,"December 18, 2021",Illinois,Chicago,"1600 block of W 115th St",0,1,N/A
2192754,"December 18, 2021",Illinois,Chicago,"1200 block of N Laramie Ave",0,1,N/A
2192674,"December 18, 2021",Illinois,Chicago,"4800 block of W Gladys Ave",1,0,N/A
2192420,"December 18, 2021",Pennsylvania,Philadelphia,"5400 block of Willows Ave",1,0,N/A
2192422,"December 18, 2021",Pennsylvania,Philadelphia,"3300 block of N American St",1,0,N/A
2192589,"December 18, 2021",Virginia,Hampton,"I-664 and Powhatan Pkwy",0,1,N/A
2206719,"December 18, 2021",Alabama,Montgomery,"1900 block of Mobile Rd",0,1,N/A
2193240,"December 18, 2021",Louisiana,"New Orleans","900 block of N Galvez St",0,1,N/A
2193914,"December 18, 2021",Virginia,Fredericksburg,"6600 block of Wagon Dr",1,0,N/A
2192494,"December 18, 2021","New York",Rochester,"1300 block of E Main St",0,1,N/A
2192741,"December 18, 2021",Louisiana,Shreveport,N/A,0,1,N/A
2193223,"December 18, 2021",Connecticut,Hartford,"2383 Main St",0,2,N/A
2193177,"December 18, 2021",California,Stockton,"700 block of Houston Ave",1,0,N/A
2192736,"December 18, 2021",Oregon,Portland,"N Flint Ave and N Hancock St",1,0,N/A
2192498,"December 18, 2021",Tennessee,Chattanooga,"1400 block of Rossville Ave",0,1,N/A
2192524,"December 18, 2021",Tennessee,Knoxville,"1404 Fort Promise Dr",0,1,N/A
2192881,"December 18, 2021","South Carolina",Columbia,"2000 block of Oakside Ln",1,0,N/A
2193202,"December 18, 2021","New York",Bronx,"E 174th St and 3rd Ave",0,1,N/A
2192574,"December 18, 2021",Virginia,Suffolk,"200 block of Pine St",0,2,N/A
2192526,"December 18, 2021",Tennessee,Knoxville,"1425 Magnolia Ave",0,1,N/A
2192543,"December 18, 2021",Virginia,Richmond,"1100 block of St James St",1,1,N/A
2192180,"December 17, 2021",Mississippi,Forest,MS-35,0,1,N/A
2192036,"December 17, 2021",Michigan,Detroit,"9600 block of Grandmont Ave",0,1,N/A
2192029,"December 17, 2021",Michigan,Detroit,"3000 block of Pingree St",0,1,N/A
2192562,"December 17, 2021",Virginia,Richmond,"I-64 and-US 360",0,1,N/A
2191900,"December 17, 2021",Minnesota,Minneapolis,"45 8th St S",0,1,N/A
2193186,"December 17, 2021",Nevada,"Las Vegas","5000 block of Madre Mesa",0,0,N/A
2192721,"December 17, 2021",Louisiana,"La Place (Laplace)","1800 block of W Airline Hwy",0,2,N/A
2192680,"December 17, 2021",Louisiana,"New Orleans","800 block of Caffin Ave",0,1,N/A
2257932,"December 17, 2021",California,"Bell Gardens (Cudahy)","8420 Atlantic Ave",1,0,N/A
2192664,"December 17, 2021",California,Redlands,"1000 block of Tribune St",1,0,N/A
2192655,"December 17, 2021",Arizona,Phoenix,"19th Ave and Peoria Ave",0,2,N/A
2192248,"December 17, 2021",Kentucky,Lexington,"800 block of Oak Hill Dr",1,0,N/A
2192075,"December 17, 2021",Kentucky,Louisville,"1700 block of Hale Ave",1,0,N/A
2191931,"December 17, 2021",Pennsylvania,"Wilkes Barre","401 S Main St",0,1,N/A
2192114,"December 17, 2021",Maryland,"Temple Hills (Camp Springs)","Auth Rd and Leah Ct",1,0,N/A
2191898,"December 17, 2021",Virginia,Richmond,"302 Azalea Ave",0,0,N/A
2192559,"December 17, 2021","North Carolina",Rockwell,"Carter Loop Rd",0,1,N/A
2191909,"December 17, 2021",Pennsylvania,Philadelphia,"1300 block of N 10th St",0,3,N/A
2192617,"December 17, 2021",California,Sacramento,"3900 block of 14th Ave",0,1,N/A
2191885,"December 17, 2021",Texas,Lubbock,"1300 block of 24th Pl",0,1,N/A
2192610,"December 17, 2021",Maryland,Rossville,"50 block of Maidstone Ct",0,1,N/A
2191809,"December 17, 2021","New York",Bronx,"1221 Sheridan Ave",1,0,N/A
2192607,"December 17, 2021",Maryland,Baltimore,"1300 block of W Saratoga St",0,1,N/A
2192603,"December 17, 2021",Maryland,Baltimore,"2500 block of W Patapsco Ave",0,1,N/A
2192596,"December 17, 2021",Virginia,Chesapeake,"1000 block of Bethel Rd",1,0,N/A
2192064,"December 17, 2021",Texas,"San Antonio","5700 block of Pine Country St",1,0,N/A
2191862,"December 17, 2021","West Virginia",Montgomery,"1000 block of 3rd Ave",0,1,N/A
2192564,"December 17, 2021",California,Bakersfield,"Ogden St and E California Ave",1,0,N/A
2191822,"December 17, 2021",Wisconsin,Milwaukee,"3900 block of N 42nd St",0,1,N/A
2195702,"December 17, 2021","New Jersey","Atlantic City","1000 block of Atlantic Ave",0,1,N/A
2194275,"December 17, 2021",Florida,Middleburg,"Beehive Rd",0,1,N/A
2192017,"December 17, 2021",Kentucky,Louisville,"2600 block of Whitehall Terrace",0,1,N/A
2191799,"December 17, 2021",Texas,Houston,"1221 Redford St",0,1,N/A
2191790,"December 17, 2021",Ohio,Toledo,"1600 block of Avondale Ave",0,1,N/A
2192362,"December 17, 2021",Georgia,Vidalia,"701 Orange St",1,0,N/A
2192471,"December 17, 2021","North Carolina",Stoneville,N/A,0,1,N/A
2192515,"December 17, 2021","North Carolina",Chadbourn,"S Wilkes St",0,1,N/A
2191774,"December 17, 2021",Texas,Houston,"6100 Elm St",1,0,N/A
2192460,"December 17, 2021",Pennsylvania,"Crum Lynne","1418 Chester Pike",1,0,N/A
2228846,"December 17, 2021",Texas,Rockwall,N/A,1,0,N/A
2191902,"December 17, 2021","South Carolina",Orangeburg,"Belleville Rd and Coleman Ave",2,0,N/A
2193019,"December 17, 2021",Illinois,Quincy,"520 S Fourth St",0,1,N/A
2192489,"December 17, 2021",Wisconsin,Milwaukee,"N 14th St and W Locust St",0,2,N/A
2191807,"December 17, 2021","New York","Corona (Queens)","155-37 Foch Blvd",1,0,N/A
2192485,"December 17, 2021",Wisconsin,Milwaukee,"S 10th St and W Cleveland Ave",0,1,N/A
2194127,"December 17, 2021",Michigan,Detroit,"Vernor Hwy and Clark Ave",1,0,N/A
2192521,"December 17, 2021",California,"Garden Grove","11900 block of Sycamore Lane",1,0,N/A
2192046,"December 17, 2021",Maryland,Baltimore,"1300 block of W North Ave",1,4,N/A
2192466,"December 17, 2021",California,Fresno,"1131 B St",0,1,N/A
2192457,"December 17, 2021","New York","Corona (Queens)","157th St",0,1,N/A
2192451,"December 17, 2021",California,Visalia,"3611 N Dinuba Blvd",0,1,N/A
2192414,"December 17, 2021",Pennsylvania,Philadelphia,"400 block of E Tusculum St",0,2,N/A
2191722,"December 17, 2021",Texas,"Corpus Christi","3615 Timon Blvd",0,1,N/A
2221253,"December 17, 2021",Alabama,Ozark,"Chancey Dr",0,1,N/A
2192392,"December 17, 2021",Missouri,"Saint Louis","4600 block of N 20th St",0,1,N/A
2192323,"December 17, 2021",Texas,Garland,"1700 block of S Third St",1,0,N/A
2191712,"December 17, 2021",Georgia,Columbus,"Terrace Dr",0,1,N/A
2191688,"December 17, 2021",Texas,Abilene,"2650 S 32nd St",0,0,N/A
2192605,"December 17, 2021",California,Sacramento,"20th St and K St",1,0,N/A
2194098,"December 17, 2021",Alaska,"Big Lake","Northshore Dr",0,1,N/A
2191695,"December 17, 2021",Texas,"San Antonio","8000 Midcrown Dr",0,1,N/A
2192370,"December 17, 2021",Texas,Houston,"16700 blk of Bishop Knoll Ln",0,1,N/A
2191683,"December 17, 2021",Virginia,Portsmouth,"4105 Portsmouth Blvd",0,4,N/A
2233501,"December 17, 2021",Ohio,Columbus,"1962 Lake Club Dr",1,0,N/A
2193473,"December 17, 2021",Missouri,"Cape Girardeau","S Henderson Ave and Independence St",0,1,N/A
2191673,"December 17, 2021",Iowa,"Cedar Rapids","620 10th St SE",0,0,N/A
2192354,"December 17, 2021",Texas,"San Antonio","6215 Trail Valley Dr",0,1,N/A
2191752,"December 17, 2021",Maryland,Baltimore,"600 block of Laurens St",1,3,N/A
2191667,"December 17, 2021",Tennessee,Hendersonville,"204 Dolphus Dr",0,0,N/A
2192345,"December 17, 2021",Texas,Houston,"9780 Bissonnet St",0,3,N/A
2191827,"December 17, 2021",Texas,Houston,"North Fwy and West Rd",0,1,N/A
2192336,"December 17, 2021",Texas,Humble,"9649 N Sam Houston Pkwy",0,1,N/A
2191656,"December 17, 2021",Pennsylvania,Philadelphia,"1102 N 40th St",0,2,N/A
2191652,"December 17, 2021",Utah,"Salt Lake City","840 S 1300 E",0,0,N/A
2191624,"December 17, 2021",Michigan,Detroit,"Clark Ave and Brandon St",1,0,N/A
2192313,"December 17, 2021",Florida,Orlando,"1600 block of 33rd St",1,0,N/A
2192299,"December 17, 2021",Florida,Orlando,"4700 block of Langdale Dr",1,0,N/A
2192795,"December 17, 2021",Georgia,Atlanta,"1167 Joseph E Boone Blvd NW",0,1,N/A
2191606,"December 17, 2021",Nevada,"Las Vegas","Silverado Ranch Blvd and Gillespie St",0,1,N/A
2195389,"December 17, 2021",Florida,Jacksonville,"1500 block of Melson Ave",0,1,N/A
2192310,"December 17, 2021",Florida,"Port Orange","Palm Castle Dr",1,0,N/A
2192276,"December 17, 2021",Indiana,Gary,"4175 Buchanan St",1,0,N/A
2192272,"December 17, 2021",Florida,Jacksonville,"8800 block Free Ave",0,2,N/A
